nohup: ignoring input
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/anant/.netrc.
wandb: Currently logged in as: anant-jain (dcll-iiitd) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run 5b2u4osk
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /home/anant/update-trinity/Trinity-opt-DSAA2026/wandb/run-20260910_193526-5b2u4osk
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run adam
wandb: ⭐️ View project at https://wandb.ai/dcll-iiitd/ablation-new-transformer
wandb: 🚀 View run at https://wandb.ai/dcll-iiitd/ablation-new-transformer/runs/5b2u4osk
[*] Generated Long-Tailed CIFAR-10 (Imbalance: 0.01). Total train samples: 12406
[adam] Epoch 1/200 - Loss: 1.3929, Val Acc: 19.07%, Head: 23.84%, Med: 0.00%, Tail: 0.00%
[trinity] Epoch 83/200 - Loss: 0.0634, Val Acc: 47.72%, Head: 56.98%, Med: 10.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.171, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 84/200 - Loss: 0.0721, Val Acc: 46.34%, Head: 55.64%, Med: 9.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 85/200 - Loss: 0.0633, Val Acc: 44.81%, Head: 53.09%, Med: 11.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.204, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 86/200 - Loss: 0.0657, Val Acc: 46.70%, Head: 55.76%, Med: 10.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 87/200 - Loss: 0.0622, Val Acc: 48.27%, Head: 56.23%, Med: 16.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.921
[trinity] Epoch 88/200 - Loss: 0.0581, Val Acc: 44.73%, Head: 54.14%, Med: 7.10%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 89/200 - Loss: 0.0588, Val Acc: 47.72%, Head: 56.49%, Med: 12.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.211, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 90/200 - Loss: 0.0554, Val Acc: 46.92%, Head: 56.35%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.158, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 91/200 - Loss: 0.0579, Val Acc: 47.09%, Head: 56.12%, Med: 10.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 92/200 - Loss: 0.0479, Val Acc: 45.78%, Head: 54.00%, Med: 12.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.917
[trinity] Epoch 93/200 - Loss: 0.0499, Val Acc: 46.05%, Head: 54.45%, Med: 12.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.919
[trinity] Epoch 94/200 - Loss: 0.0534, Val Acc: 47.23%, Head: 56.55%, Med: 9.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 95/200 - Loss: 0.0513, Val Acc: 46.85%, Head: 55.66%, Med: 11.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 96/200 - Loss: 0.0403, Val Acc: 46.49%, Head: 55.30%, Med: 11.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.937
[trinity] Epoch 97/200 - Loss: 0.0404, Val Acc: 45.90%, Head: 54.12%, Med: 13.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.944
[trinity] Epoch 98/200 - Loss: 0.0420, Val Acc: 46.22%, Head: 54.83%, Med: 11.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.940
[trinity] Epoch 99/200 - Loss: 0.0417, Val Acc: 45.45%, Head: 55.59%, Med: 4.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.939
[trinity] Epoch 100/200 - Loss: 0.0323, Val Acc: 45.50%, Head: 55.21%, Med: 6.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 101/200 - Loss: 0.0354, Val Acc: 46.94%, Head: 55.96%, Med: 10.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 0/0, graft_scale: 0.929
[trinity] Epoch 102/200 - Loss: 0.0394, Val Acc: 46.55%, Head: 55.44%, Med: 11.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 103/200 - Loss: 0.0339, Val Acc: 47.26%, Head: 56.17%, Med: 11.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.936
[trinity] Epoch 104/200 - Loss: 0.0399, Val Acc: 47.95%, Head: 57.11%, Med: 11.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.937
[trinity] Epoch 105/200 - Loss: 0.0339, Val Acc: 46.00%, Head: 56.02%, Med: 5.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.145, escape: 0, kfac_inv: 8/8, graft_scale: 0.945
[trinity] Epoch 106/200 - Loss: 0.0337, Val Acc: 47.89%, Head: 56.95%, Med: 11.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.946
[trinity] Epoch 107/200 - Loss: 0.0304, Val Acc: 46.03%, Head: 55.92%, Med: 6.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.197, escape: 0, kfac_inv: 8/8, graft_scale: 0.946
[trinity] Epoch 108/200 - Loss: 0.0228, Val Acc: 47.94%, Head: 56.75%, Med: 12.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.197, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 109/200 - Loss: 0.0210, Val Acc: 47.18%, Head: 55.76%, Med: 12.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.230, escape: 0, kfac_inv: 8/8, graft_scale: 0.921
[trinity] Epoch 110/200 - Loss: 0.0282, Val Acc: 47.55%, Head: 56.83%, Med: 10.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.243, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 111/200 - Loss: 0.0253, Val Acc: 47.19%, Head: 55.50%, Med: 13.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.204, escape: 0, kfac_inv: 8/8, graft_scale: 0.922
[trinity] Epoch 112/200 - Loss: 0.0234, Val Acc: 46.53%, Head: 56.41%, Med: 7.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 113/200 - Loss: 0.0214, Val Acc: 45.26%, Head: 55.10%, Med: 5.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.211, escape: 0, kfac_inv: 8/8, graft_scale: 0.918
[trinity] Epoch 114/200 - Loss: 0.0161, Val Acc: 46.41%, Head: 56.23%, Med: 7.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.217, escape: 0, kfac_inv: 8/8, graft_scale: 0.919
[trinity] Epoch 115/200 - Loss: 0.0157, Val Acc: 45.90%, Head: 55.27%, Med: 8.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.921
[trinity] Epoch 116/200 - Loss: 0.0177, Val Acc: 47.54%, Head: 56.56%, Med: 11.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 117/200 - Loss: 0.0138, Val Acc: 46.60%, Head: 56.31%, Med: 7.75%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 118/200 - Loss: 0.0164, Val Acc: 46.24%, Head: 54.75%, Med: 12.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 119/200 - Loss: 0.0126, Val Acc: 46.28%, Head: 56.20%, Med: 6.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 120/200 - Loss: 0.0120, Val Acc: 47.34%, Head: 56.88%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 121/200 - Loss: 0.0152, Val Acc: 47.29%, Head: 56.81%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.935
[trinity] Epoch 122/200 - Loss: 0.0151, Val Acc: 47.14%, Head: 56.38%, Med: 10.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.942
[trinity] Epoch 123/200 - Loss: 0.0108, Val Acc: 45.71%, Head: 55.16%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 124/200 - Loss: 0.0137, Val Acc: 46.31%, Head: 55.49%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.918
[trinity] Epoch 125/200 - Loss: 0.0113, Val Acc: 45.10%, Head: 54.40%, Med: 7.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.913
[trinity] Epoch 126/200 - Loss: 0.0091, Val Acc: 45.21%, Head: 53.96%, Med: 10.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 127/200 - Loss: 0.0101, Val Acc: 46.82%, Head: 56.31%, Med: 8.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.921
[trinity] Epoch 128/200 - Loss: 0.0081, Val Acc: 46.70%, Head: 56.77%, Med: 6.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 0.922
[trinity] Epoch 129/200 - Loss: 0.0097, Val Acc: 46.94%, Head: 56.34%, Med: 9.35%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 0.921
[trinity] Epoch 130/200 - Loss: 0.0078, Val Acc: 45.77%, Head: 54.70%, Med: 10.05%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 131/200 - Loss: 0.0097, Val Acc: 46.73%, Head: 56.45%, Med: 7.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.138, escape: 0, kfac_inv: 8/8, graft_scale: 0.913
[trinity] Epoch 132/200 - Loss: 0.0082, Val Acc: 45.92%, Head: 56.20%, Med: 4.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.158, escape: 0, kfac_inv: 8/8, graft_scale: 0.922
[trinity] Epoch 133/200 - Loss: 0.0103, Val Acc: 46.42%, Head: 55.74%, Med: 9.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 134/200 - Loss: 0.0060, Val Acc: 46.59%, Head: 55.60%, Med: 10.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 0/0, graft_scale: 0.918
[trinity] Epoch 135/200 - Loss: 0.0067, Val Acc: 46.94%, Head: 56.83%, Med: 7.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.099, escape: 0, kfac_inv: 8/8, graft_scale: 0.914
[trinity] Epoch 136/200 - Loss: 0.0068, Val Acc: 47.45%, Head: 57.24%, Med: 8.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.918
[trinity] Epoch 137/200 - Loss: 0.0054, Val Acc: 46.67%, Head: 56.09%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.125, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 138/200 - Loss: 0.0044, Val Acc: 46.86%, Head: 56.48%, Med: 8.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 139/200 - Loss: 0.0038, Val Acc: 46.67%, Head: 56.02%, Med: 9.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.931
[trinity] Epoch 140/200 - Loss: 0.0035, Val Acc: 47.33%, Head: 56.77%, Med: 9.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.171, escape: 0, kfac_inv: 8/8, graft_scale: 0.935
[trinity] Epoch 141/200 - Loss: 0.0038, Val Acc: 47.44%, Head: 56.91%, Med: 9.55%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.178, escape: 0, kfac_inv: 8/8, graft_scale: 0.940
[trinity] Epoch 142/200 - Loss: 0.0038, Val Acc: 46.39%, Head: 55.83%, Med: 8.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.184, escape: 0, kfac_inv: 8/8, graft_scale: 0.943
[trinity] Epoch 143/200 - Loss: 0.0035, Val Acc: 47.47%, Head: 57.02%, Med: 9.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.197, escape: 0, kfac_inv: 8/8, graft_scale: 0.947
[trinity] Epoch 144/200 - Loss: 0.0020, Val Acc: 46.61%, Head: 56.35%, Med: 7.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.132, escape: 0, kfac_inv: 8/8, graft_scale: 0.929
[trinity] Epoch 145/200 - Loss: 0.0034, Val Acc: 45.54%, Head: 54.92%, Med: 8.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 146/200 - Loss: 0.0028, Val Acc: 48.05%, Head: 57.40%, Med: 10.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.925
[trinity] Epoch 147/200 - Loss: 0.0017, Val Acc: 47.19%, Head: 56.92%, Med: 8.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 148/200 - Loss: 0.0017, Val Acc: 48.46%, Head: 57.73%, Med: 11.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 149/200 - Loss: 0.0009, Val Acc: 47.04%, Head: 56.55%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.026, escape: 0, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 150/200 - Loss: 0.0013, Val Acc: 47.08%, Head: 56.92%, Med: 7.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.916
[trinity] Epoch 151/200 - Loss: 0.0026, Val Acc: 47.86%, Head: 57.04%, Med: 11.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.922
[trinity] Epoch 152/200 - Loss: 0.0018, Val Acc: 47.28%, Head: 57.11%, Med: 7.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 1, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 153/200 - Loss: 0.0020, Val Acc: 47.82%, Head: 57.46%, Med: 9.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 154/200 - Loss: 0.0019, Val Acc: 46.95%, Head: 56.09%, Med: 10.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 155/200 - Loss: 0.0011, Val Acc: 47.78%, Head: 57.15%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.935
[trinity] Epoch 156/200 - Loss: 0.0015, Val Acc: 46.97%, Head: 56.11%, Med: 10.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 157/200 - Loss: 0.0015, Val Acc: 47.08%, Head: 56.27%, Med: 10.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 158/200 - Loss: 0.0017, Val Acc: 47.69%, Head: 57.31%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 0.931
[trinity] Epoch 159/200 - Loss: 0.0014, Val Acc: 47.53%, Head: 56.73%, Med: 10.75%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.934
[trinity] Epoch 160/200 - Loss: 0.0012, Val Acc: 48.11%, Head: 57.70%, Med: 9.75%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.936
[trinity] Epoch 161/200 - Loss: 0.0008, Val Acc: 46.85%, Head: 56.16%, Med: 9.60%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.086, escape: 0, kfac_inv: 8/8, graft_scale: 0.939
[trinity] Epoch 162/200 - Loss: 0.0011, Val Acc: 47.28%, Head: 56.80%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.941
[trinity] Epoch 163/200 - Loss: 0.0014, Val Acc: 46.25%, Head: 55.86%, Med: 7.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.947
[trinity] Epoch 164/200 - Loss: 0.0008, Val Acc: 47.01%, Head: 56.65%, Med: 8.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.944
[trinity] Epoch 165/200 - Loss: 0.0007, Val Acc: 46.70%, Head: 56.34%, Med: 8.15%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 0, kfac_inv: 8/8, graft_scale: 0.946
[trinity] Epoch 166/200 - Loss: 0.0003, Val Acc: 47.34%, Head: 56.86%, Med: 9.25%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.935
[trinity] Epoch 167/200 - Loss: 0.0009, Val Acc: 46.52%, Head: 55.95%, Med: 8.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.053, escape: 1, kfac_inv: 0/0, graft_scale: 0.934
[trinity] Epoch 168/200 - Loss: 0.0012, Val Acc: 46.89%, Head: 56.19%, Med: 9.70%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.940
[trinity] Epoch 169/200 - Loss: 0.0006, Val Acc: 46.96%, Head: 56.49%, Med: 8.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 170/200 - Loss: 0.0004, Val Acc: 47.10%, Head: 56.58%, Med: 9.20%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 171/200 - Loss: 0.0003, Val Acc: 46.93%, Head: 56.55%, Med: 8.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.931
[trinity] Epoch 172/200 - Loss: 0.0001, Val Acc: 46.95%, Head: 56.56%, Med: 8.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.930
[trinity] Epoch 173/200 - Loss: 0.0005, Val Acc: 47.10%, Head: 56.71%, Med: 8.65%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.118, escape: 0, kfac_inv: 8/8, graft_scale: 0.937
[trinity] Epoch 174/200 - Loss: 0.0003, Val Acc: 47.19%, Head: 56.62%, Med: 9.45%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.099, escape: 0, kfac_inv: 8/8, graft_scale: 0.937
[trinity] Epoch 175/200 - Loss: 0.0006, Val Acc: 47.26%, Head: 56.70%, Med: 9.50%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.099, escape: 0, kfac_inv: 8/8, graft_scale: 0.920
[trinity] Epoch 176/200 - Loss: 0.0003, Val Acc: 46.83%, Head: 56.19%, Med: 9.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.092, escape: 0, kfac_inv: 8/8, graft_scale: 0.926
[trinity] Epoch 177/200 - Loss: 0.0003, Val Acc: 47.40%, Head: 56.75%, Med: 10.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.105, escape: 0, kfac_inv: 8/8, graft_scale: 0.931
[trinity] Epoch 178/200 - Loss: 0.0002, Val Acc: 47.00%, Head: 56.41%, Med: 9.35%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.112, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 179/200 - Loss: 0.0005, Val Acc: 47.01%, Head: 56.44%, Med: 9.30%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.099, escape: 0, kfac_inv: 8/8, graft_scale: 0.943
[trinity] Epoch 180/200 - Loss: 0.0002, Val Acc: 47.12%, Head: 56.55%, Med: 9.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.079, escape: 0, kfac_inv: 8/8, graft_scale: 0.940
[trinity] Epoch 181/200 - Loss: 0.0001, Val Acc: 47.23%, Head: 56.70%, Med: 9.35%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.927
[trinity] Epoch 182/200 - Loss: 0.0007, Val Acc: 47.61%, Head: 57.06%, Med: 9.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 183/200 - Loss: 0.0001, Val Acc: 47.53%, Head: 57.06%, Med: 9.40%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.072, escape: 0, kfac_inv: 8/8, graft_scale: 0.924
[trinity] Epoch 184/200 - Loss: 0.0004, Val Acc: 47.11%, Head: 56.65%, Med: 8.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.934
[trinity] Epoch 185/200 - Loss: 0.0001, Val Acc: 47.16%, Head: 56.70%, Med: 9.00%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.928
[trinity] Epoch 186/200 - Loss: 0.0002, Val Acc: 47.02%, Head: 56.56%, Med: 8.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.059, escape: 0, kfac_inv: 8/8, graft_scale: 0.932
[trinity] Epoch 187/200 - Loss: 0.0002, Val Acc: 47.16%, Head: 56.73%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.066, escape: 0, kfac_inv: 8/8, graft_scale: 0.923
[trinity] Epoch 188/200 - Loss: 0.0001, Val Acc: 47.20%, Head: 56.77%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.897
[trinity] Epoch 189/200 - Loss: 0.0001, Val Acc: 47.18%, Head: 56.74%, Med: 8.95%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.046, escape: 0, kfac_inv: 8/8, graft_scale: 0.889
[trinity] Epoch 190/200 - Loss: 0.0001, Val Acc: 47.21%, Head: 56.79%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.890
[trinity] Epoch 191/200 - Loss: 0.0001, Val Acc: 47.19%, Head: 56.77%, Med: 8.85%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.039, escape: 0, kfac_inv: 8/8, graft_scale: 0.884
[trinity] Epoch 192/200 - Loss: 0.0001, Val Acc: 47.17%, Head: 56.76%, Med: 8.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.882
[trinity] Epoch 193/200 - Loss: 0.0003, Val Acc: 47.30%, Head: 56.90%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.033, escape: 0, kfac_inv: 8/8, graft_scale: 0.901
[trinity] Epoch 194/200 - Loss: 0.0002, Val Acc: 47.29%, Head: 56.89%, Med: 8.90%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.013, escape: 0, kfac_inv: 8/8, graft_scale: 0.893
[trinity] Epoch 195/200 - Loss: 0.0001, Val Acc: 47.22%, Head: 56.84%, Med: 8.75%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.013, escape: 0, kfac_inv: 8/8, graft_scale: 0.896
[trinity] Epoch 196/200 - Loss: 0.0001, Val Acc: 47.23%, Head: 56.84%, Med: 8.80%, Tail: 0.00% | SO: 8/38, rho: 0.000, nu: 0.020, escape: 0, kfac_inv: 8/8, graft_scale: 0.890
